Close,Timestamp,High,Low,Open
730.71776204,1609490700,731.17789945,727.046,727.58533712
732.63324102,1609491600,733.15186196,731.36682548,731.59093467
733.6628236,1609492500,734.03999999,731.33523221,732.56184908
733.38493004,1609493400,734.30217295,732.89997998,733.0
733.873,1609494300,733.873,733.04178662,733.04178662
736.95202752,1609495200,737.04307111,733.54087984,733.90329018
735.69261701,1609496100,736.75999,735.0,736.75999
737.56410428,1609497000,738.08391463,735.40315631,735.69261701
736.59473707,1609497900,738.57097306,736.46619685,737.86901894
738.22463088,1609498800,738.26079817,736.27391684,736.54196466
740.00000001,1609499700,740.98781778,737.97663426,738.06822745
739.43182656,1609500600,741.15,738.65728666,741.0
738.68468268,1609501500,739.90118532,737.5,739.22911655
736.26284092,1609502400,739.14390242,734.77958352,738.5
740.43673054,1609503300,740.74656617,735.41678699,736.11937815
741.21347012,1609504200,743.25515829,739.76892581,740.74657617
733.31287192,1609505100,741.17641024,732.5,740.78138611
735.358,1609506000,736.03263371,733.0,733.53160339
737.00659209,1609506900,737.46313716,735.40450385,735.40450385
737.63068709,1609507800,738.97190878,737.5,737.5
739.61718481,1609508700,740.988,738.65828464,738.81912917
740.009099,1609509600,742.19361392,737.49694921,740.1
739.66599643,1609510500,740.46803931,739.54400112,739.67621202
738.8067953,1609511400,739.86445887,737.69354362,739.77799919
738.16707675,1609512300,738.53246296,736.5234718,737.49694921
737.50804679,1609513200,738.66299515,736.33420167,738.08851144
739.18350462,1609514100,739.77814747,736.83576523,736.96606082
734.94086516,1609515000,738.94000001,733.96859449,738.94000001
735.22004496,1609515900,736.67135945,734.85414021,734.85414021
736.20537501,1609516800,737.10500109,733.21,735.86820187
736.18207728,1609517700,736.6860061,734.37673691,735.74922206
736.64100256,1609518600,736.81870974,735.25541075,735.68004783
735.85325866,1609519500,737.64840774,735.85325866,736.81579808
735.54983641,1609520400,735.94259082,734.54307111,735.39469199
733.88565295,1609521300,736.12149201,733.22202049,735.57456578
730.0634975,1609522200,733.7901198,729.19652076,733.7901198
728.39358327,1609523100,730.0634975,727.0,730.0634975
730.06302421,1609524000,731.67875373,726.30056868,728.0
727.73054494,1609524900,730.49999999,726.0,730.49999998
720.91374999,1609525800,728.61553973,720.91374999,727.11520491
724.7850175,1609526700,725.2115503,715.85900874,720.74441378
723.05234702,1609527600,724.54523711,721.49476772,724.54523711
724.15236355,1609528500,725.27536386,722.0,722.73992705
724.59335865,1609529400,724.84419974,722.25536935,723.91441267
725.22603162,1609530300,728.0,725.17827558,725.61336186
726.84437015,1609531200,728.19644322,722.79272846,725.0
728.53284159,1609532100,729.09975975,725.97489823,726.88064668
727.47407124,1609533000,728.4914291,726.85854283,728.4914291
729.79544024,1609533900,730.31057437,727.0,727.00200001
728.76115034,1609534800,729.47585041,728.3965155,729.31809329
729.65049099,1609535700,730.0,728.21845944,728.82
728.88289515,1609536600,730.24944176,728.42778472,729.8406574
729.01805027,1609537500,729.01805027,726.83505825,727.81057437
729.14330692,1609538400,729.14330692,726.11970964,726.70628867
731.40350575,1609539300,731.40350575,728.67085635,729.1797541
729.05476151,1609540200,731.06882497,728.85771252,731.06882497
728.19115422,1609541100,730.12875417,727.97818127,728.92295343
729.50376316,1609542000,729.94426431,728.9950307,728.9950307
727.24295988,1609542900,729.84118062,727.24295988,728.65007386
728.81114363,1609543800,729.90704096,728.23002991,728.23002991
728.23197054,1609544700,728.73828227,727.66287632,728.73828227
727.89266556,1609545600,729.68822767,724.39,728.62418602
717.85364869,1609546500,726.57502811,716.54255602,726.57502811
721.48992982,1609547400,722.6915398,716.362903,717.1622853
719.58105179,1609548300,721.7908348,719.25594017,721.7908348
716.39419125,1609549200,720.09351785,715.0,719.25594016
719.35112154,1609550100,721.29685352,716.38151365,716.38151366
729.85019203,1609551000,729.85019203,719.68142928,719.68142928
729.60892937,1609551900,731.1497288,729.06279263,729.06279263
731.37111204,1609552800,732.74425453,729.33956066,729.33956066
733.0,1609553700,733.0,731.38,731.38882295
731.02271708,1609554600,733.71385451,730.92333782,733.3214065
729.58503242,1609555500,732.17669376,729.58503242,732.17669376
731.0,1609556400,731.48319678,729.76622974,730.19663969
730.43629111,1609557300,731.00975477,729.91595606,731.0
728.82839043,1609558200,730.68265437,728.6568231,730.68265437
730.14428787,1609559100,730.67616655,728.69388221,728.70000001
726.71623483,1609560000,729.70427249,726.57502811,729.55120491
728.39811617,1609560900,728.4,726.54805366,726.54805366
729.70125019,1609561800,730.22438136,727.33023,727.83670714
729.17049289,1609562700,730.03023375,727.61160174,729.93701005
732.89532243,1609563600,733.44255055,729.83045555,729.83045555
731.90052967,1609564500,732.03535184,730.97879023,731.75366841
731.79788468,1609565400,732.05055737,731.39512292,731.40989474
730.76904228,1609566300,731.72308914,730.6,731.4799257
732.0,1609567200,732.60689748,730.497207,731.50589207
731.51834404,1609568100,732.31831986,731.3,732.31831986
735.57418866,1609569000,735.57418866,731.51834404,731.51834404
737.77503824,1609569900,740.38409877,734.50520047,735.585143
737.24651823,1609570800,738.22729139,735.36673392,737.99889978
735.0,1609571700,736.09794533,733.66,736.09794533
734.5731111,1609572600,735.34286201,734.265,734.265
735.46713009,1609573500,735.4671301,734.01661811,734.88487369
731.67510136,1609574400,737.99999998,731.67510136,735.07769695
731.47424631,1609575300,732.09080897,728.89546168,732.09080897
733.1,1609576200,733.71385451,729.8750991,731.47424631
734.55986863,1609577100,734.55986863,733.0,733.59997997
733.09111867,1609578000,734.53708535,732.59319252,734.48812289
730.59914268,1609578900,734.51834097,730.55916113,733.0
732.40517814,1609579800,732.40518813,729.0,730.26245431
725.59572747,1609580700,732.43293734,723.19868416,732.40517814
727.16431238,1609581600,728.25860997,722.79835138,725.78093644
731.51467957,1609582500,733.0,726.83020621,726.83020621
730.35911517,1609583400,733.14915934,730.00000001,732.82244421
729.0,1609584300,730.52625196,728.38921614,730.52625196
730.00949392,1609585200,730.88921614,728.59938292,728.73791146
728.29696727,1609586100,730.6593284,727.8268062,730.6593284
728.97206124,1609587000,729.06126098,727.46927551,728.04490543
730.53492673,1609587900,730.53492673,729.25667635,729.25667635
729.19120578,1609588800,730.37092991,728.72346065,729.62295919
740.8254674,1609589700,741.70727866,729.00427364,730.0
749.07152483,1609590600,749.07152483,737.7,739.67292394
753.03229496,1609591500,757.95679831,749.0761253,749.0761253
757.64347609,1609592400,761.67643367,749.60899999,752.70766823
763.64811274,1609593300,768.0,758.0,758.87852521
770.0,1609594200,770.90317231,761.9,764.31967639
768.80088593,1609595100,770.98999999,764.34845679,770.91444568
763.70155931,1609596000,770.71947484,762.44,769.88288925
754.43948733,1609596900,763.22554387,753.53,762.40190692
759.02742099,1609597800,759.02742099,754.27002399,755.0
760.72978641,1609598700,761.94171,757.95108964,758.47656981
762.65707631,1609599600,763.68202756,760.65094476,760.65094476
763.57039993,1609600500,765.20244667,761.45014676,762.53808056
767.21110446,1609601400,768.40020935,762.97960831,763.92468159
768.29557678,1609602300,768.29557678,763.29557678,766.726266
766.78924881,1609603200,774.60481531,765.0,768.29557678
767.97527723,1609604100,770.83,765.47807352,766.14154746
774.39496458,1609605000,779.9,769.3906074,769.3906074
781.61161606,1609605900,782.98999999,769.8340963,774.34878183
776.69233708,1609606800,783.6029385,775.8239847,781.92106538
775.57582322,1609607700,779.79890995,775.0,777.54522274
779.0678483,1609608600,779.19233708,774.19233709,775.62924322
778.7,1609609500,781.02026819,777.0,778.0678483
776.80689967,1609610400,782.29816062,772.0,778.9
777.21243222,1609611300,778.53263209,776.39232537,776.48392696
780.0,1609612200,780.32764861,777.21243223,777.22832777
779.7746411,1609613100,783.6785392,778.14516086,780.08389346
782.7390859,1609614000,783.4308525,777.68648626,778.94464787
783.5382536,1609614900,783.5382536,780.99389763,782.91259244
786.5022557,1609615800,786.5022557,782.06166119,783.5382536
784.71890454,1609616700,787.04,783.49253904,786.50225571
778.00163537,1609617600,785.0,771.29834062,784.99025989
768.02868569,1609618500,778.00163537,765.89651456,777.64128578
772.55439891,1609619400,773.49382394,760.00000001,768.45164588
757.39763451,1609620300,771.3129427,755.0,771.1613386
766.51814655,1609621200,768.67746102,753.3636836,758.3795269
768.36761198,1609622100,770.65082789,765.91743747,766.39279487
767.0,1609623000,768.86394347,761.78967108,768.86394347
768.99407929,1609623900,769.5,765.50000001,765.50000001
769.3011435,1609624800,769.3011435,765.507655,768.62808413
771.42641658,1609625700,774.24686356,769.80878589,769.80878589
773.98426905,1609626600,773.98426905,770.24,771.69716134
771.19730526,1609627500,774.42125195,770.7758161,773.98076699
769.7094778,1609628400,771.85578921,761.78967108,771.85578921
776.26618813,1609629300,776.74985809,769.21710183,769.94532267
775.09260844,1609630200,777.07646901,773.46963239,776.46593248
774.93193893,1609631100,777.47642094,774.57646901,775.64260332
773.18329123,1609632000,778.081121,772.75910946,774.85061488
773.89835877,1609632900,773.89835877,771.36338172,773.18329123
777.72022726,1609633800,777.75910946,774.01442426,774.01442426
776.4677128,1609634700,778.60305659,776.43301367,777.2003664
775.59999999,1609635600,777.58112988,772.75910946,776.06198368
776.23759734,1609636500,776.29029652,775.2283462,775.59999999
773.91085757,1609637400,777.28630942,773.91085757,776.3
776.69761071,1609638300,778.64913413,774.71322884,776.04079517
777.47832929,1609639200,778.64770343,776.90302533,777.64284818
777.36239014,1609640100,777.5,776.61629093,777.11675034
778.0239931,1609641000,778.0239931,775.71799777,777.00001001
778.97373206,1609641900,781.34403959,778.64913413,778.64913413
775.515,1609642800,778.19475832,775.4950917,778.19475832
775.20101049,1609643700,776.21357348,775.20101049,776.15424436
775.8,1609644600,775.96486863,773.21096456,775.02683688
773.27405432,1609645500,775.64487033,771.68691944,774.89985229
772.76814299,1609646400,774.5493104,771.72550475,772.67516062
771.49945127,1609647300,772.84708942,769.30086397,772.84708942
772.68243604,1609648200,773.0,771.26034522,772.61501474
777.62852231,1609649100,778.30267121,771.98572893,771.98572893
785.692829,1609650000,788.1849899,777.24282,777.30351815
787.16262919,1609650900,787.91182758,782.94055708,784.66713534
787.7347,1609651800,789.9,785.74057268,787.16262919
785.89745446,1609652700,789.23755122,785.5,788.63463518
795.82065824,1609653600,796.1,784.170892,785.69675624
796.27254805,1609654500,800.98000006,794.20500001,796.1431745
797.83758,1609655400,800.0,793.77133071,796.86734969
799.31893054,1609656300,799.50138296,795.95143885,796.85531289
797.98889788,1609657200,799.44562504,796.04765219,799.44562504
803.76709541,1609658100,805.21040696,797.96010258,797.96010258
803.19742059,1609659000,805.04606438,800.21998057,803.09668681
799.68878559,1609659900,803.38989272,795.94577863,802.67572801
794.46027702,1609660800,800.78612233,791.53098592,800.5
800.8503729,1609661700,803.11397914,794.0,794.47944503
813.39024035,1609662600,813.95930465,800.33434525,801.0
817.348562,1609663500,819.0,810.459009,813.87800376
818.28655879,1609664400,824.89,816.0,817.47112788
815.68079397,1609665300,820.0,813.18079398,818.28655879
816.81999999,1609666200,820.0,814.10614311,815.61478161
818.43465032,1609667100,819.14704672,815.04077008,816.82
823.20273623,1609668000,828.64795299,818.60427057,818.77619246
820.22065732,1609668900,825.45753522,816.13021016,824.31861893
821.62159696,1609669800,823.51196975,817.43410053,819.42666094
824.84319869,1609670700,828.72815039,822.64317334,822.67076095
828.2679839,1609671600,831.49813332,824.99939837,825.41092688
825.01527196,1609672500,830.38859536,820.47173595,827.8131189
828.73860692,1609673400,829.9,824.81188759,824.87625465
829.83957972,1609674300,831.0,826.4044664,829.32935373
833.56653826,1609675200,833.56653826,827.06268105,829.38573386
834.40165886,1609676100,835.5415932,831.30767875,833.730616
831.10978746,1609677000,835.51708899,828.41974403,834.35994515
831.0,1609677900,832.58166655,829.0,831.0
836.41828972,1609678800,837.0,831.46043784,831.46043784
850.35877234,1609679700,853.79728487,836.0,836.08364829
876.39242778,1609680600,884.1,845.11458025,850.34367028
873.9476464,1609681500,887.0,871.15112804,876.02135924
880.82554893,1609682400,880.85479949,864.10098222,874.50778061
904.46114792,1609683300,907.86400484,877.48270944,880.08975658
920.22801253,1609684200,920.95045796,898.27450289,904.22957387
911.0,1609685100,920.19693533,890.0,920.19693533
900.25688173,1609686000,916.5,897.12369483,911.0
893.85713884,1609686900,910.0,892.03632414,901.7988352
900.06171608,1609687800,903.0,882.29949617,894.16991737
916.84566052,1609688700,919.261,900.06171608,900.06171608
954.95227742,1609689600,965.0,918.33925086,918.33925086
964.30708801,1609690500,975.5,941.65657274,953.99957885
961.73599647,1609691400,971.99641307,951.81842648,964.94850841
936.94216787,1609692300,961.98764109,929.68279527,961.49602574
925.34721421,1609693200,949.39307164,917.46696486,936.0
948.06757776,1609694100,955.90456253,924.62853021,927.43191642
945.55199991,1609695000,949.554,932.0,947.73057907
935.0,1609695900,951.0,933.5,945.55199991
936.70846022,1609696800,941.49062242,927.49255535,935.559
907.15843698,1609697700,936.86362717,902.0,936.86362717
913.31573214,1609698600,916.62682561,888.73388495,907.44953587
916.71283439,1609699500,920.79625,911.60451479,912.54576166
914.59464101,1609700400,922.28042047,909.0,916.03261756
905.6931977,1609701300,919.0,900.0,914.93969166
904.89383995,1609702200,912.72914991,901.89224555,905.69319771
920.66052227,1609703100,920.66052227,904.64643606,904.64643606
941.93115508,1609704000,944.5103156,919.76809835,920.74619
958.93945447,1609704900,959.45,940.0,942.98925044
950.67921156,1609705800,964.16093554,946.0120037,958.63821836
946.72279874,1609706700,952.0066155,939.74137072,950.70608742
941.1,1609707600,951.42851812,937.52381318,946.42851813
953.31532805,1609708500,954.24199438,940.27288757,941.44038917
953.81220244,1609709400,957.29718053,948.11959111,954.38586468
950.1870697,1609710300,954.55165365,949.78931992,954.12144908
951.89448521,1609711200,952.85350355,943.0317126,949.53527037
979.47928941,1609712100,985.0,951.91055919,952.70863957
987.79278185,1609713000,997.87393703,970.07772083,981.65472032
991.31344604,1609713900,997.93856673,983.37844801,991.8213862
991.54,1609714800,995.6975202,983.0,991.09576187
987.28172471,1609715700,992.0,980.75785503,991.72938616
1006.6992414,1609716600,1010.0,987.77969493,987.77969493
977.82,1609717500,1006.6992414,957.77325669,1006.6992414
972.416536,1609718400,993.26809374,967.79851153,978.38188908
965.39570122,1609719300,986.46500451,962.64523656,974.5403019
965.2077273,1609720200,971.47027246,955.0,965.75928842
976.65220067,1609721100,980.28296138,965.56475046,965.56475046
971.30494732,1609722000,978.4322915,969.25487281,975.75917861
964.04545784,1609722900,973.41304715,962.0,971.53222289
958.5,1609723800,970.59625236,956.71436299,963.54288839
966.77421402,1609724700,971.06700783,959.6,959.6
974.41002358,1609725600,982.00069197,963.15042895,964.59272008
969.99999999,1609726500,975.59615033,968.69569569,973.6044481
968.96823557,1609727400,969.623,965.42855612,969.39539145
979.4499423,1609728300,979.92668861,967.95142244,968.74301491
982.94592604,1609729200,984.0,979.15160875,980.2
990.42925738,1609730100,995.58819836,981.59458938,982.6020005
1000.43008295,1609731000,1006.80972341,989.07753959,990.25530497
1021.93629259,1609731900,1025.88274595,1000.53673591,1000.53673591
1031.50310983,1609732800,1033.05215957,1016.77041391,1020.87011229
1030.95140583,1609733700,1035.31866856,1023.04051142,1032.89730308
1017.54913756,1609734600,1030.95140583,1014.40310993,1030.95140583
1027.92227012,1609735500,1027.97365767,1014.618,1017.3
1030.07122546,1609736400,1030.07122546,1016.99999999,1027.61364141
1058.70350732,1609737300,1061.04458151,1029.89240987,1029.96820086
1057.43684792,1609738200,1068.79605,1051.78926094,1060.4580496
1085.23948744,1609739100,1095.54526469,1057.73665736,1057.73665736
1089.23646968,1609740000,1094.18116204,1079.04908787,1083.80940712
1118.83473361,1609740900,1135.24837993,1084.47429392,1089.0
1139.057,1609741800,1161.80403139,1111.59919688,1122.61573008
1105.0,1609742700,1150.11498174,1085.0,1139.057
1090.06713768,1609743600,1117.74931145,1078.31066522,1105.0
1061.97283608,1609744500,1104.46291488,1023.05100955,1092.76750444
1031.05219595,1609745400,1074.56994655,1025.0,1064.15407865
1041.02320119,1609746300,1051.86839164,1021.770893,1027.5
1061.00000001,1609747200,1078.40221364,1042.94473445,1043.52320119
1040.0,1609748100,1066.00000001,1033.51125725,1063.0734785
1000.27764273,1609749000,1058.09404175,981.3543865,1038.67780343
1021.8340799,1609749900,1028.49894794,986.39261842,1000.70777435
993.966316,1609750800,1030.0,989.62436334,1021.93766187
972.96600677,1609751700,1008.65037331,964.0,994.21631602
952.04978467,1609752600,970.46600678,905.55557777,970.46600678
969.5,1609753500,973.83797378,940.8812995,952.04978467
918.726275,1609754400,984.99987334,917.49255534,970.38519997
922.0,1609755300,940.29730119,888.0,917.49255534
949.6678247,1609756200,954.01452311,914.28256159,920.129
966.55668241,1609757100,969.33500566,945.12775438,950.0
951.0,1609758000,973.58489836,934.96685161,965.60096565
956.37863271,1609758900,967.02133424,943.98809536,950.09218481
957.76738197,1609759800,960.0,945.77414937,959.23992215
977.25710721,1609760700,979.0,947.40502536,957.76738196
973.28293297,1609761600,978.90222428,957.35056525,975.01754036
983.24456062,1609762500,985.30682394,970.39800001,973.88408554
1008.0,1609763400,1010.792813,979.28314373,983.09151964
1016.69353249,1609764300,1029.26455807,1005.0,1008.03357896
999.62742206,1609765200,1018.919241,992.42701994,1018.0
1005.517,1609766100,1009.96390375,974.43628815,999.79432495
994.33461459,1609767000,1005.64521162,990.01559148,1003.56593364
1012.11254966,1609767900,1012.64825444,986.0,993.42152284
1004.25610889,1609768800,1025.81340541,1002.4496637,1012.0619767
1019.2208097,1609769700,1021.31325072,1004.07460256,1004.07460256
1023.18175348,1609770600,1026.0,1018.77726742,1019.15607076
1023.18175348,1609771500,1023.18175348,1023.18175348,1023.18175348
1034.75338882,1609772400,1044.70397881,1023.80000001,1023.80000001
1056.00635055,1609773300,1056.67126148,1033.43942853,1034.48232741
1050.82584526,1609774200,1056.67126148,1038.0,1055.2827313
1041.70918839,1609775100,1049.88177025,1027.6020814,1049.88177025
1000.64521162,1609776000,1050.0,989.67551576,1041.3360842
1003.00247456,1609776900,1013.90037331,983.65198477,1000.28462907
1001.70742622,1609777800,1004.49940309,985.21478994,1004.39905702
1009.58373749,1609778700,1014.63534785,998.08272434,1001.70742622
1000.76100964,1609779600,1025.76229373,1000.0,1009.63421992
1001.3643,1609780500,1009.91346623,994.9883686,1000.54839621
995.62603803,1609781400,1007.47182838,994.93861275,1002.27623148
998.05859857,1609782300,1000.98908124,986.7832449,994.73951132
1014.85223142,1609783200,1017.9162113,1000.0,1000.0
1021.64195012,1609784100,1021.64195012,1003.9612073,1014.39237941
1022.91344501,1609785000,1024.2559015,1013.48262674,1020.39164265
1014.17204615,1609785900,1024.57103362,1009.86059147,1020.9467812
1014.55661839,1609786800,1022.66400266,1012.0,1014.27716165
1024.73823027,1609787700,1024.85333291,1014.34754186,1014.34754186
1040.07614722,1609788600,1046.4618601,1024.78947113,1024.78947114
1043.05634713,1609789500,1043.68392125,1035.0,1039.62006035
1037.55065876,1609790400,1048.54531245,1028.81278911,1042.81570817
1036.89039202,1609791300,1048.4173842,1033.59048157,1036.87623256
1031.8144021,1609792200,1040.22312548,1026.77570672,1038.40578169
1021.71352274,1609793100,1036.78412432,1018.54408581,1031.84609362
1035.02885837,1609794000,1035.02885837,1020.86790252,1020.86790252
1003.05023581,1609794900,1035.97793775,995.0,1035.04774538
996.5743575,1609795800,1012.62300441,994.43181547,1006.77578374
1007.28705834,1609796700,1011.18917351,994.93861275,996.31638862
1010.56344206,1609797600,1013.0,1004.4866603,1007.00017712
1015.85134882,1609798500,1016.86804499,1009.0431008,1010.48425298
1021.37097791,1609799400,1022.07115036,1008.891013,1015.85134882
1012.73090989,1609800300,1023.40233,1009.66951471,1022.39234888
1005.69731771,1609801200,1013.75538455,1000.00000001,1012.56217387
1022.93235539,1609802100,1025.3,1002.54252407,1005.99986698
1040.213174,1609803000,1040.50018808,1012.02254575,1022.62299278
1042.58766632,1609803900,1045.0,1034.79170563,1040.4581824
1090.86785947,1609804800,1090.92236173,1040.98560762,1040.98560762
1092.0,1609805700,1098.36090412,1077.80579087,1090.86785947
1130.25264383,1609806600,1130.25264383,1088.064528,1089.99275296
1094.8292287,1609807500,1133.37918004,1086.59926993,1130.25264383
1091.72710848,1609808400,1115.62333618,1084.37648785,1096.14209862
1091.19579829,1609809300,1091.45338448,1051.05899828,1088.25966428
1092.2009327,1609810200,1108.59826477,1087.67730517,1091.823452
1113.20838644,1609811100,1113.44453935,1081.6701754,1090.58821446
1098.31225643,1609812000,1115.0,1093.37238786,1114.001709
1090.85975097,1609812900,1103.95365512,1084.59000001,1098.30604425
1076.89892703,1609813800,1089.55277307,1069.74732584,1089.55277306
1078.39891468,1609814700,1086.22073177,1072.40538798,1076.90729755
1084.23069396,1609815600,1087.34249812,1070.0,1079.6340172
1046.01724513,1609816500,1086.64473078,1042.24834608,1084.50889104
1025.70387879,1609817400,1057.52761736,1018.1163378,1047.49077297
1005.23877932,1609818300,1029.64264201,994.93861275,1026.68460402
994.68548101,1609819200,1021.26245676,988.0,1004.70567503
1014.15566825,1609820100,1023.89958191,988.7381238,992.89013467
1025.59625631,1609821000,1030.33633721,1012.06050996,1015.3873758
1004.10175428,1609821900,1029.75014551,1000.17126212,1026.28934522
1012.3203923,1609822800,1023.25664481,1004.57437471,1004.57437471
1006.85441817,1609823700,1015.42059014,994.65007635,1011.16368743
1003.00593538,1609824600,1017.79163433,1001.7124853,1008.08394349
989.42666949,1609825500,1003.0,975.0,1002.97478282
986.68961298,1609826400,1004.51924819,980.0,989.30269908
1001.48573535,1609827300,1003.0,985.3642244,985.36422441
1013.25873373,1609828200,1016.05716592,1001.76837916,1001.76837916
1015.29116147,1609829100,1021.52052176,1011.10378757,1013.25873373
1013.69392093,1609830000,1024.01919412,1007.50018574,1018.18627896
1015.19096852,1609830900,1019.23505282,1009.65379019,1013.42882989
1010.70781138,1609831800,1015.38737579,1004.2816726,1015.38737579
1003.54853062,1609832700,1011.8,1001.16151128,1011.8
1034.33733184,1609833600,1035.038,1004.15746589,1004.45568477
1028.23330972,1609834500,1043.5,1028.23330972,1032.32473755
1020.55250282,1609835400,1037.0,1020.0,1029.2
1025.14283437,1609836300,1030.86823416,1021.30133811,1022.81796807
1031.51687307,1609837200,1035.0,1023.32751266,1026.32184788
1046.34081107,1609838100,1046.89095744,1031.62950125,1031.62950125
1046.72509622,1609839000,1050.09050209,1036.31657685,1046.34790902
1036.57983452,1609839900,1047.24900444,1032.10976789,1047.24900443
1031.0,1609840800,1041.45682061,1027.58940189,1037.02378854
1038.89935777,1609841700,1042.0,1032.11952965,1032.11952965
1022.23144818,1609842600,1039.05527353,1016.10521011,1039.05527353
1028.19703511,1609843500,1031.0,1016.48252032,1022.23144818
1033.0070578,1609844400,1035.83896608,1024.9927764,1028.96308223
1029.68153167,1609845300,1032.75244742,1025.01203116,1032.03087861
1040.60329039,1609846200,1040.72801614,1029.1576491,1030.90578714
1041.91986679,1609847100,1042.94473445,1035.44352241,1040.60329038
1039.805423,1609848000,1055.0,1034.0,1040.67197855
1036.95453618,1609848900,1046.46587831,1035.0,1039.6978468
1033.0,1609849800,1040.0,1031.64762372,1037.45403532
1030.05062027,1609850700,1040.18293921,1028.98002553,1034.98973117
1038.24700802,1609851600,1039.74213344,1030.0,1030.07675467
1036.60246987,1609852500,1040.578388,1033.46949464,1038.47790673
1039.94802156,1609853400,1039.99999999,1032.34739047,1035.89960179
1024.36461,1609854300,1040.0,1023.0,1040.0
1012.48736043,1609855200,1024.82816427,1001.09766979,1024.20166853
1021.50408172,1609856100,1022.98078365,1012.0,1013.81339626
1031.61621157,1609857000,1036.0,1019.26326124,1021.464
1047.19846759,1609857900,1047.642007,1032.0,1036.03842477
1040.17589241,1609858800,1048.8383285,1037.25927097,1047.22811798
1052.57809223,1609859700,1063.14640895,1039.97385401,1040.36694952
1046.90110165,1609860600,1055.15298264,1045.21346359,1052.57809223
1051.7013453,1609861500,1053.56272495,1045.91796116,1047.18798553
1055.96425036,1609862400,1057.52761736,1038.49292897,1053.3
1075.01558617,1609863300,1082.33191751,1055.8904308,1055.8904308
